_id,Country,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,IncidencesAgeUnder5,IncidencesAge5To9,IncidencesAge10To14,IncidencesAge15To19,IncidencesAge20To24,IncidencesAge25To29,IncidencesAge30To34,IncidencesAge35To39,IncidencesAge40To44,IncidencesAge45To49,IncidencesAge50To54,IncidencesAge55To59,IncidencesAge60To64,IncidencesAge65To69,IncidencesAge70To74,IncidencesAge75To79,IncidencesAge80To84,IncidencesAge85To89,IncidencesAge90AndOver,IncidencesAllAges,IncidenceRateAgeUnder5,IncidenceRateAge5To9,IncidenceRateAge10To14,IncidenceRateAge15To19,IncidenceRateAge20To24,IncidenceRateAge25To29,IncidenceRateAge30To34,IncidenceRateAge35To39,IncidenceRateAge40To44,IncidenceRateAge45To49,IncidenceRateAge50To54,IncidenceRateAge55To59,IncidenceRateAge60To64,IncidenceRateAge65To69,IncidenceRateAge70To74,IncidenceRateAge75To79,IncidenceRateAge80To84,IncidenceRateAge85To89,IncidenceRateAge90AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedIncidenceRatio,StandardisedIncidenceRatioQF
49,S92000003,"C00-C97, excluding C44",All cancer types,Male, ,2017,29,16,23,37,46,75,119,131,184,396,727,1347,1798,2590,2852,2512,1831,1046,434,16193,19.98401279,10.38125146,16.03010873,24.95380175,25.67867051,39.39572215,68.19875064,78.80836933,115.380033,213.5231317,368.3287904,729.6581386,1124.185622,1757.445394,2330.960418,3004.389375,3210.365747,3550.336026,3503.390378,613.3015188,603.8912136,622.8217356,683.2945863,672.6235813, ,694.0484098, ,296.576008,291.6101013, ,301.5832609, ,100, 
50,S92000003,"C00-C97, excluding C44",All cancer types,Male, ,2018,19,19,21,30,51,71,95,161,200,405,756,1349,1966,2619,3109,2633,1915,930,384,16733,13.32594562,12.35001235,14.25991064,20.63202778,28.76691466,37.26408162,53.3884827,94.29044972,128.5553592,224.3009288,385.972257,717.3547742,1204.339543,1806.032521,2422.188462,3096.15362,3283.382484,3049.980323,3042.789223,631.7317105,622.1957136,641.3772638,690.452994,679.8690955, ,701.1175082, ,302.6979376,297.7101566, ,307.7265808, ,100, 
51,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,1994,29,15,16,26,55,114,180,299,397,642,812,1081,1360,1641,1998,1527,1461,914,419,12986,18.3787415,9.423294384,10.155055,17.19167394,29.67006883,55.56584553,87.55758127,161.2424839,235.5412108,372.3811512,551.9416519,758.35169,982.4814882,1248.354925,1595.770171,1770.250061,2057.427722,2272.1058,2282.135076,490.2471546,481.8510678,498.7528315,542.0625527,532.7206579, ,551.4845222, ,269.7935468,264.6113527, ,275.0252978, ,100, 
52,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,1995,20,21,22,28,40,96,198,285,399,691,846,1076,1356,1633,1941,1656,1480,942,439,13169,12.83589944,13.26595073,13.98832611,18.42177981,22.34899066,47.67343696,95.02601217,149.5670428,235.4857558,392.0011346,572.639217,754.2884382,986.8205602,1242.883673,1601.960979,1839.713822,2080.258627,2279.546994,2292.787382,496.8802081,488.4296036,505.4403396,547.4212654,538.0595573, ,556.8625957, ,271.5295819,266.3435986, ,276.7648747, ,100, 
53,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,1996,23,11,13,18,49,115,183,292,418,691,977,1108,1388,1798,1976,1835,1518,956,473,13842,15.1743066,6.967934831,8.298225456,11.75395063,28.65714937,58.03742657,87.93299794,149.7489653,243.5145322,386.6664428,649.5319647,783.9973961,1015.176449,1375.122369,1657.690307,1967.322083,2161.346356,2294.216463,2397.242917,523.2933989,514.6117213,532.0848095,574.7233559,565.1421031, ,584.3840303, ,284.2973487,279.0093686, ,289.6342822, ,100, 
54,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,1997,26,16,12,34,53,116,206,269,437,704,942,1137,1377,1552,1899,1949,1444,933,483,13589,17.59050654,10.13504954,7.648622292,21.82298988,32.73059631,60.14725708,99.0051425,135.6092839,248.5114901,410.8477821,585.3913173,805.5317431,1011.971691,1185.013247,1615.125536,2005.742454,2120.878314,2214.99454,2394.645513,514.5364401,505.9212759,523.2615128,561.1239877,551.6911622, ,570.6356644, ,278.695714,273.4399205, ,284.0008451, ,100, 
55,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,1998,28,12,12,27,40,96,187,312,460,576,981,1103,1320,1605,1953,1846,1374,884,461,13277,19.38078395,7.65804286,7.593062472,17.18935024,25.63083903,51.82326109,90.45746322,154.550318,254.8532931,342.0671307,589.0441393,772.7607104,964.2567553,1228.463617,1670.058662,1836.81592,2103.232917,2078.77719,2207.220147,503.2828812,494.7581211,511.9176759,545.5768896,536.3053603, ,554.9267744, ,270.7116624,265.5622447, ,275.9098417, ,100, 
56,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,1999,20,11,11,26,55,95,188,278,444,624,1024,1100,1345,1561,1843,1947,1366,1002,478,13418,14.14377144,7.065095218,6.945891505,16.55565885,35.51686728,53.65140143,92.22557984,135.6190179,239.9546032,371.9289044,600.8155602,761.2878222,976.9029634,1202.925243,1581.010715,1881.86853,2175.332431,2354.212678,2215.938065,509.141824,500.5630637,517.8307284,548.555312,539.2845445, ,557.9039931, ,270.5462994,265.4177311, ,275.7232633, ,100, 
57,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2000,17,13,15,23,46,102,181,294,443,640,1061,1156,1423,1590,1832,1933,1444,914,501,13628,12.34057072,8.487911256,9.54149916,14.63728179,29.55823293,60.12449307,90.68590611,141.5291892,233.6140569,379.8963595,608.7764798,796.0281227,1031.862283,1230.364466,1566.910142,1926.334881,2183.214647,2142.070356,2241.410165,517.9751989,509.3148245,526.7458993,555.0044062,545.6980017, ,564.3884069, ,275.2879977,270.1191639, ,280.5051389, ,100, 
58,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2001,27,15,14,24,56,83,181,281,444,594,997,1165,1412,1528,1810,1920,1393,971,517,13432,20.07599135,10.03626437,8.906758958,15.33820747,35.51361567,51.3093148,91.85252848,134.7450394,228.4773324,347.4029582,563.4519201,786.3174023,1031.191347,1182.580161,1547.828764,1931.162117,2014.286541,2272.51451,2246.068294,510.6317623,502.0323636,519.3415122,542.8219728,533.6514217, ,552.069567, ,268.6955561,263.5840479, ,273.8554711, ,100, 
59,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2002,32,17,26,27,64,95,180,280,493,621,1025,1192,1392,1566,1845,1855,1542,860,494,13606,24.29414132,11.61202186,16.48323782,17.21049713,39.60665639,61.81072904,93.43368804,134.1497303,249.2555198,353.9490108,602.8170671,750.6580853,1015.798883,1215.89515,1565.151001,1890.889075,2127.366039,2075.039209,2132.435466,517.2666151,508.6111279,526.0324557,545.8188981,536.6563705, ,555.0579077, ,273.6724226,268.4835785, ,278.9102407, ,100, 
60,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2003,23,13,14,36,50,80,189,323,456,672,933,1213,1406,1627,1827,1960,1640,833,548,13843,17.75020065,9.023579307,8.92515619,22.8132545,30.43621179,53.64842844,101.6172739,155.7001687,226.1646737,373.5200934,557.0182509,737.7492869,1012.895325,1254.036889,1548.370694,2008.196721,2186.520899,2110.303245,2362.883753,526.267368,517.536665,535.1084197,552.040108,542.8500437, ,561.3062423, ,272.5344421,267.4218247, ,277.6947989, ,100, 
61,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2004,28,18,24,35,56,105,164,308,486,694,971,1273,1534,1749,1792,1875,1702,888,532,14234,21.72850236,12.66250211,15.33448342,22.02324396,33.77176319,70.22190121,91.7374742,149.9812523,236.7659525,375.5065822,580.6825861,754.1781946,1088.506816,1338.445291,1523.472702,1920.083562,2202.894049,2327.959103,2273.990169,539.6374186,530.8082195,548.5766571,563.7007392,554.4420974, ,573.0349849, ,281.9116947,276.6879582, ,287.1836051, ,100, 
62,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2005,22,10,14,26,52,89,152,340,489,701,920,1337,1417,1739,1910,1885,1621,937,533,14194,16.95777514,7.142091919,9.050124762,16.34880811,30.68281055,58.31706134,87.93904436,168.3159984,233.8694635,370.0458202,546.6331557,773.1452033,998.3161781,1327.075702,1625.407416,1914.988723,2154.095572,2285.867629,2259.719337,535.8398083,527.0604492,544.7287409,557.7642753,548.5927729, ,567.0107556, ,275.5777381,270.4935543, ,280.7086032, ,100, 
63,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2006,24,11,13,35,60,82,176,311,492,743,991,1267,1429,1794,1854,1856,1672,957,538,14305,18.3668784,7.967954336,8.54948177,21.85751399,35.12078624,52.20934675,106.2583769,155.4059794,234.2845986,383.3374608,579.9764732,720.9596103,987.1716048,1378.801503,1576.637867,1881.761312,2242.429119,2188.228838,2284.113102,538.1995654,529.4156823,547.0926493,557.6402755,548.5035911, ,566.851384, ,276.8406439,271.7457978, ,281.9821525, ,100, 
64,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2007,27,16,10,36,57,110,189,316,517,773,1052,1229,1656,1914,1847,1968,1615,1068,554,14954,20.21185013,11.82810802,6.678019299,22.18278616,33.06782385,66.76904587,118.687281,160.4321514,245.3842138,390.6960759,599.765111,726.9608423,1064.84905,1468.039086,1569.270506,1969.063294,2185.089974,2325.48012,2425.038302,559.354031,550.4243903,568.3922326,577.5642356,568.3075882, ,586.8946257, ,288.6007165,283.4133208, ,293.8345041, ,100, 
65,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2008,29,19,19,33,60,113,177,319,562,789,1055,1276,1761,1848,1942,2056,1602,1174,505,15339,21.10871717,14.27626833,12.85042778,20.27151545,34.39538643,66.46706939,113.349642,166.816575,267.7235873,390.2501756,587.0340591,766.3111367,1092.519868,1397.91372,1633.923689,2046.748696,2167.852987,2471.526915,2270.989792,570.7318271,561.7351674,579.8364719,585.7014485,576.429174, ,595.0466798, ,292.9645368,287.7621312, ,298.2129032, ,100, 
66,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2009,21,13,15,27,62,122,148,273,568,829,1115,1326,1800,1905,2013,1983,1708,1215,530,15673,14.96792587,9.872492956,10.27756271,16.44927227,35.33468213,70.76730319,94.17094572,148.2060553,273.475303,402.8926624,604.9130878,799.6381728,1088.632859,1421.04792,1679.557458,1972.427787,2295.853216,2489.142014,2405.591866,580.4963164,571.4433813,589.6567403,592.4291395,583.1465285, ,601.784034, ,294.3200912,289.1706952, ,299.5143028, ,100, 
67,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2010,21,6,18,26,77,123,183,292,558,817,1124,1306,1879,1946,2078,1975,1738,1107,582,15856,14.72939988,4.5530084,12.53176454,15.8902837,43.30124168,70.53035386,114.4866245,163.7606627,273.0849793,390.1716851,596.6536436,782.7061496,1111.558074,1440.35054,1727.951571,1953.067057,2302.566209,2322.263945,2389.653049,584.2337937,575.1750989,593.3994192,594.0821619,584.8338628, ,603.4020078, ,296.5191365,291.3680086, ,301.7147749, ,100, 
68,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2011,21,12,16,31,63,134,162,250,541,832,1156,1282,1897,1974,2054,2014,1759,1131,612,15941,14.59955506,9.0698149,11.30742049,19.31945656,34.33523176,76.15496968,98.69503235,145.6604829,266.7771252,395.1349015,600.1453639,757.8444586,1103.966014,1430.455514,1715.913553,1979.244467,2307.974913,2380.15068,2343.301298,584.0049824,574.9739163,593.1423667,590.4711424,581.3041911, ,599.7088156, ,293.5099628,288.4115269, ,298.6524503, ,100, 
69,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2012,21,19,17,30,60,125,167,271,515,850,1176,1373,1814,2091,2078,2080,1803,1226,601,16317,14.50246197,14.13049137,12.36273726,19.24631433,32.15589176,70.84440868,98.45014709,165.4032544,258.4368335,403.3654918,598.592087,793.2427045,1100.487758,1409.077125,1732.908584,2035.384375,2320.075148,2581.270002,2220.908318,596.3140141,587.1990597,605.5350227,597.7060115,588.5364138, ,606.945509, ,296.5934253,291.4783632, ,301.752363, ,100, 
70,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2013,31,11,13,35,52,122,215,260,487,856,1212,1444,1711,2143,2094,2162,1765,1239,607,16459,21.55112483,7.967204091,9.665427509,22.90261155,27.98090841,68.49545797,123.777339,162.6341732,252.420542,408.065977,604.2627446,815.5565722,1054.207588,1393.531102,1723.059706,2092.669848,2260.820556,2604.856512,2217.4326,600.4698981,591.3309478,609.714719,597.5932542,588.4667095, ,606.7890546, ,296.6642864,291.5531972, ,301.8191723, ,100, 
71,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2014,24,15,15,23,69,123,190,264,517,864,1218,1428,1643,2138,2098,2201,1877,1232,689,16628,16.83985995,10.60865383,11.29007978,15.31179474,37.28439891,68.09839387,108.0816642,164.810468,278.5440283,415.7443942,596.4273123,786.3089732,1016.09801,1353.687183,1699.501004,2107.187991,2381.345073,2553.367876,2412.04271,604.4193714,595.2670018,613.6772235,595.8695828,586.8148315, ,604.9926992, ,293.938228,288.8760991, ,299.0437169, ,100, 
72,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2015,36,16,10,35,67,135,228,335,476,785,1277,1395,1695,2223,2092,2117,1784,1312,676,16694,25.37176686,11.15277913,7.519758165,23.6141847,36.3125918,73.73302092,128.1618887,205.935871,264.9375226,384.3272804,613.7328124,751.0134644,1041.468255,1376.743379,1681.617954,2018.766807,2249.089144,2683.794952,2382.630763,604.300911,595.1683734,613.538493,593.5198485,584.5163434, ,602.5912137, ,296.3870128,291.268086, ,301.5499126, ,100, 
73,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2016,30,13,20,32,64,123,222,296,485,789,1321,1402,1723,2183,2097,2110,1792,1217,639,16558,21.47289762,8.869482159,14.92570729,21.91090478,35.11101114,65.43423328,123.6025121,177.7937952,280.8191814,388.9976285,631.2660684,737.5686539,1043.319245,1330.635084,1649.233189,2022.409447,2233.940437,2449.135658,2199.655766,596.2126561,587.1655648,605.3642382,582.8419128,573.9631567, ,591.7878726, ,291.9772038,286.9180318, ,297.0799783, ,100, 
74,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2017,28,18,20,29,52,94,224,280,435,740,1323,1466,1688,2241,2246,2101,1763,1202,647,16597,20.43944813,12.17639538,14.63946654,20.4562448,29.30039668,48.990994,124.0378759,162.0117227,262.7446243,370.7229097,630.9885487,754.5849011,998.3853129,1421.115712,1637.300714,2007.625345,2180.338614,2374.133402,2205.406142,596.0495601,587.0155363,605.1878002,577.6917088,568.9073066, ,586.5424797, ,287.8501582,282.8619643, ,292.8813475, ,100, 
75,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2018,27,19,12,25,49,139,235,344,487,797,1276,1560,1828,2219,2351,2177,1866,1213,601,17225,20.10678939,12.90383923,8.539466568,17.96506155,28.26863278,72.46830163,128.193239,194.0783535,300.7156662,411.4057999,611.0584337,785.4668493,1056.262748,1427.937117,1648.551995,2052.592376,2277.44282,2380.438409,2050.70461,617.5276023,608.3396109,626.8196239,594.406293,585.5317214, ,603.3466889, ,299.4557506,294.3492838, ,304.6055236, ,100, 
76,S92000003,C67,Bladder,All,d,1994,2,0,0,0,1,4,8,12,10,27,63,90,180,226,259,218,170,93,34,1397,0.620699715,0,0,0,0.269011008,0.984205955,1.977642749,3.287031838,2.988232341,7.877162938,21.87477214,32.73858242,68.99538881,94.01624068,119.5421398,157.9767383,160.989422,171.6690663,151.2320968,27.38029207,25.96316464,28.85465792,39.37350844,37.15866344, ,41.65156323, ,16.06418645,15.18038787, ,16.97263834, ,100, 
77,S92000003,C67,Bladder,All,d,1995,1,0,0,1,0,2,2,6,17,21,56,106,149,231,259,228,175,93,35,1382,0.314143362,0,0,0.32484513,0,0.502229901,0.489747144,1.600448125,5.063683264,5.987477618,19.30382147,38.47033248,57.39776264,96.11263902,122.7947905,157.2261988,164.6981319,166.2881971,148.4875483,27.07844716,25.66945792,28.54466099,38.50660735,36.34072773, ,40.73429344, ,15.41864641,14.56436559, ,16.29693049, ,100, 
78,S92000003,C67,Bladder,All,d,1996,0,0,0,0,0,3,1,9,6,36,49,87,139,227,268,232,190,96,45,1388,0,0,0,0,0,0.766432309,0.245925627,2.355207101,1.765666613,10.1359056,16.52017653,31.8682486,53.72748953,94.89807863,128.519911,153.405672,180.9954751,169.2524683,184.7594022,27.25742755,25.84215341,28.7300544,38.95196744,36.75415848, ,41.21269669, ,15.12121673,14.28472597, ,15.9811731, ,100, 
79,S92000003,C67,Bladder,All,d,1997,1,1,0,0,0,1,5,5,12,16,47,90,127,199,221,196,143,86,42,1192,0.330354636,0.308856459,0,0,0,0.263859205,1.232194785,1.28679593,3.45411212,4.70384863,14.77002753,32.94145206,49.21259843,82.94811783,107.2576027,123.7326869,140.2057004,149.1372583,167.9529732,23.44914957,22.13669806,24.81909424,33.42236205,31.37814284, ,35.53017677, ,13.15418981,12.36969259, ,13.96246571, ,100, 
80,S92000003,C67,Bladder,All,d,1998,1,0,0,0,0,1,3,4,4,12,30,52,105,143,184,159,125,73,34,930,0.337392161,0,0,0,0,0.275231125,0.745747376,1.014412262,1.126446428,3.590685761,9.088485495,18.81059181,40.306947,59.64173253,89.44239472,96.65477225,127.7935674,124.3802287,130.3331161,18.31765172,17.1591459,19.53379488,25.93678177,24.17622086, ,27.75834081, ,9.891651556,9.224961818, ,10.58127135, ,100, 
81,S92000003,C67,Bladder,All,d,1999,1,0,0,0,0,1,1,5,8,12,26,48,73,119,192,126,101,77,36,826,0.344458184,0,0,0,0,0.288993954,0.252201085,1.252862791,2.203164846,3.608306321,7.692375968,17.09578268,27.82330297,49.85149282,93.3348241,74.04621424,107.0459556,130.4178452,132.8658424,16.2856495,15.19382613,17.43520673,23.37212493,21.66851007, ,25.13928997, ,8.752600079,8.127437297, ,9.400597407, ,100, 
82,S92000003,C67,Bladder,All,d,2000,0,0,0,0,0,0,1,3,4,14,19,39,77,93,153,145,107,69,27,751,0,0,0,0,0,0,0.25857633,0.744309752,1.077284382,4.199714419,5.493504654,13.78125961,29.25131821,38.97116134,74.06546806,87.25635918,106.5365659,116.2301019,95.41984733,14.83327869,13.79123077,15.93319569,20.54818273,19.01560041, ,22.13931596, ,7.598602084,7.027065382, ,8.192166228, ,100, 
83,S92000003,C67,Bladder,All,d,2001,0,0,0,1,0,0,0,3,3,5,22,57,73,111,148,165,103,81,27,799,0,0,0,0.314856504,0,0,0,0.743988572,0.791790714,1.478380168,6.269896233,19.64582371,27.91042665,46.35352287,71.43615635,99.62805526,97.05170123,136.3429783,91.88361409,15.77741795,14.70225613,16.91041315,21.15766705,19.63989509, ,22.73112603, ,7.889709268,7.311899581, ,8.489179323, ,100, 
84,S92000003,C67,Bladder,All,d,2002,1,1,0,0,0,0,0,2,0,11,22,42,76,106,172,144,112,67,32,788,0.370666904,0.332954875,0,0,0,0,0,0.496645162,0,3.177390842,6.527918721,13.46378243,28.98793949,44.24021603,82.21365033,87.59870062,100.0482375,115.4177433,107.8530502,15.55467825,14.48745322,16.67972081,21.05720323,19.52579845, ,22.64560001, ,7.839840756,7.25889254, ,8.442834614, ,100, 
85,S92000003,C67,Bladder,All,d,2003,0,0,0,0,0,0,1,0,6,6,28,44,69,113,135,161,114,68,29,774,0,0,0,0,0,0,0.278875463,0,1.527218858,1.696679034,8.445283611,13.58066607,25.98811326,46.65199675,64.21996527,97.82536047,98.09742623,122.6330027,97.12965134,15.27079017,14.21377862,16.38559688,20.16630905,18.69631579, ,21.69113975, ,7.457917213,6.90299268, ,8.033990063, ,100, 
86,S92000003,C67,Bladder,All,d,2004,1,0,0,0,0,1,1,4,8,8,19,48,84,131,122,170,123,63,35,818,0.379182861,0,0,0,0,0.338930201,0.289942475,1.008018789,2.004449879,2.20944427,5.75088382,14.42307692,31.04166975,53.54194255,57.95944739,102.7221366,102.1458942,116.6148378,116.0285099,16.08874378,15.00495132,17.23013309,21.06718308,19.57095401, ,22.61774163, ,7.915952627,7.339379321, ,8.514017714, ,100, 
87,S92000003,C67,Bladder,All,d,2005,0,0,1,0,0,1,2,3,6,8,20,44,68,110,124,136,113,69,33,738,0,0,0.31700142,0,0,0.330253172,0.598687677,0.769161742,1.477665092,2.157124984,6.026655899,12.89256392,24.86716182,44.7445493,58.6113829,81.29206566,95.55540522,117.4448095,107.8079059,14.44170483,13.41843182,15.5223178,18.73157449,17.3184077, ,20.19937594, ,6.968919841,6.434718649, ,7.524119337, ,100, 
88,S92000003,C67,Bladder,All,d,2006,0,0,0,0,0,0,2,2,2,11,21,39,67,100,121,130,131,65,34,725,0,0,0,0,0,0,0.621594826,0.517477813,0.490586865,2.904574176,6.23917429,11.2593756,23.88183127,40.92842029,56.8678504,77.09780153,110.8478592,102.8041818,110.9370921,14.12429379,13.11474378,15.19093527,18.36822134,16.98697806, ,19.80268438, ,6.661007763,6.148844678, ,7.193367096, ,100, 
89,S92000003,C67,Bladder,All,d,2007,0,0,0,0,0,1,1,2,5,7,17,38,72,109,115,150,127,67,37,748,0,0,0,0,0,0.306246823,0.320941772,0.526620675,1.222105443,1.808565885,4.926993549,11.41065755,23.78270535,44.38219175,53.77098237,87.4100405,107.3986689,100.2093928,123.9572515,14.46808511,13.44969321,15.54314911,18.90909865,17.49222267, ,20.38036619, ,6.726898226,6.218587768, ,7.254893606, ,100, 
90,S92000003,C67,Bladder,All,d,2008,0,0,0,0,0,0,0,2,6,10,15,34,65,104,137,135,138,76,45,767,0,0,0,0,0,0,0,0.540724679,1.471388844,2.530306749,4.252592664,10.37597656,20.63682053,41.69957859,63.16362144,77.78827759,115.7562743,109.2566237,154.4481054,14.74177862,13.71682196,15.82304053,18.56617241,17.20220758, ,19.98143374, ,6.556337473,6.064375754, ,7.067212658, ,100, 
91,S92000003,C67,Bladder,All,d,2009,0,0,0,0,0,0,0,3,4,12,16,33,71,108,114,135,142,94,25,757,0,0,0,0,0,0,0,0.839111549,0.990032844,2.988003167,4.430586554,10.12099186,21.96021181,42.51851327,51.89862469,77.24040073,117.512703,130.157851,85.99339571,14.46893098,13.45644186,15.53741766,17.67576879,16.384729, ,19.01507085, ,6.383627291,5.90097587, ,6.884981235, ,100, 
92,S92000003,C67,Bladder,All,d,2010,0,0,0,1,0,1,0,2,3,14,28,35,67,98,142,144,138,83,42,798,0,0,0,0.301362762,0,0.291629362,0,0.576510096,0.756174162,3.427541767,7.585937839,10.69453357,20.22250795,38.13481826,64.22665678,81.30999435,112.0712058,116.1147718,129.5097132,15.16475999,14.13071223,16.25446544,19.04061817,17.67470717, ,20.45664475, ,6.781473177,6.283340268, ,7.298337669, ,100, 
